date,price
2018-10-31T15:30:00Z,14.595
2018-10-31T16:00:00Z,26.88
2018-10-31T16:30:00Z,30.24
2018-10-31T17:00:00Z,30.45
2018-10-31T17:30:00Z,31.29
2018-10-31T18:00:00Z,30.87
2018-10-31T18:30:00Z,29.253
2018-10-31T19:00:00Z,15.12
2018-10-31T19:30:00Z,13.65
2018-10-31T20:00:00Z,12.999
2018-10-31T20:30:00Z,12.474
2018-10-31T21:00:00Z,13.23
2018-10-31T21:30:00Z,12.18
2018-10-31T22:00:00Z,12.243
2018-10-31T22:30:00Z,11.088
2018-10-31T23:00:00Z,10.5
2018-10-31T23:30:00Z,10.5
