DayNum,Timestamp(ms),Timestamp (s),Timestamp (numbers),HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V]
23.85159649,2118700,2118.7,0.024521991,-17.5,52.19512177,378.5
23.85159649,2119500,2119.5,0.02453125,-17.5,52.19512177,378.5
23.85159649,2119700,2119.7,0.024533565,1,52.19512177,378.5
23.85159649,2120500,2120.5,0.024542824,1,52.19512177,378.5
23.85159649,2120700,2120.7,0.024545139,7,52.19512177,378.5
23.85159649,2121100,2121.1,0.024549769,7,52.19512177,378.5
23.85159649,2121500,2121.5,0.024554398,7,52.19512177,378.5
23.85159649,2121700,2121.7,0.024556713,7,52.19512177,377
23.85159649,2121800,2121.8,0.02455787,-2.5,52.19512177,377
23.85159649,2122600,2122.6,0.02456713,-2.5,52.19512177,377
23.85159649,2123600,2123.6,0.024578704,-2.5,52.19512177,377
23.85159649,2123900,2123.9,0.024582176,10,52.19512177,377
23.85159649,2124000,2124,0.024583333,10,52.19512177,377
23.85159649,2124700,2124.7,0.024591435,10,52.19512177,377
23.85159649,2124900,2124.9,0.02459375,-0.5,52.19512177,377
23.85159649,2125800,2125.8,0.024604167,-0.5,52.19512177,377
23.85159649,2126700,2126.7,0.024614583,-0.5,52.19512177,375.5
23.85159649,2126900,2126.9,0.024616898,-0.5,52.19512177,375.5
23.85159649,2127000,2127,0.024618056,-0.5,52.19512177,375.5
23.85159649,2127100,2127.1,0.024619213,-14,52.19512177,375.5
23.85159649,2127900,2127.9,0.024628472,-14,52.19512177,375.5
23.85159649,2128100,2128.1,0.024630787,-11.5,52.19512177,375.5
23.85159649,2128900,2128.9,0.024640046,-11.5,52.19512177,375.5
23.85159649,2129200,2129.2,0.024643519,22.5,52.19512177,375.5
23.85159649,2130000,2130,0.024652778,22.5,52.19512177,375.5
23.85159649,2130100,2130.1,0.024653935,22.5,52.19512177,375.5
23.85159649,2130200,2130.2,0.024655093,20.5,52.19512177,375.5
23.85159649,2131000,2131,0.024664352,20.5,52.19512177,375.5
23.85159649,2131300,2131.3,0.024667824,0.5,52.19512177,375.5
23.85159649,2131700,2131.7,0.024672454,0.5,52.19512177,376.5
23.85159649,2132100,2132.1,0.024677083,0.5,52.19512177,376.5
23.85159649,2132300,2132.3,0.024679398,-20.5,52.19512177,376.5
23.85159649,2132900,2132.9,0.024686343,-20.5,52.19512177,376.5
23.85159649,2133100,2133.1,0.024688657,-20.5,52.19512177,376.5
23.85159649,2133300,2133.3,0.024690972,-33.5,52.19512177,376.5
23.85159649,2134100,2134.1,0.024700231,-33.5,52.19512177,376.5
23.85159649,2134400,2134.4,0.024703704,-33,52.19512177,376.5
23.85159649,2135200,2135.2,0.024712963,-33,52.19512177,376.5
23.85159649,2135400,2135.4,0.024715278,-30.5,52.19512177,376.5
23.85159649,2136200,2136.2,0.024724537,-30.5,52.19512177,376.5
23.85159649,2136500,2136.5,0.024728009,24,52.19512177,376.5
23.85159649,2136800,2136.8,0.024731481,24,52.19512177,377.5
23.85159649,2137000,2137,0.024733796,24,52.19512177,377.5
23.85159649,2137300,2137.3,0.024737269,24,52.19512177,377.5
23.85159649,2137500,2137.5,0.024739583,0.5,52.19512177,377.5
23.85159649,2138300,2138.3,0.024748843,0.5,52.19512177,377.5
23.85159649,2138500,2138.5,0.024751157,24.5,52.19512177,377.5
23.85159649,2139300,2139.3,0.024760417,24.5,52.19512177,377.5
23.85159649,2139600,2139.6,0.024763889,-20.5,52.19512177,377.5
23.85159649,2140100,2140.1,0.024769676,-20.5,52.19512177,377.5
23.85159649,2140400,2140.4,0.024773148,-20.5,52.19512177,377.5
23.85159649,2140600,2140.6,0.024775463,24.5,52.19512177,377.5
23.85159649,2141400,2141.4,0.024784722,24.5,52.19512177,377.5
23.85159649,2141700,2141.7,0.024788194,-11.5,52.19512177,377.5
23.85159649,2141800,2141.8,0.024789352,-11.5,52.19512177,376
23.85159649,2142500,2142.5,0.024797454,-11.5,52.19512177,376
23.85159649,2142700,2142.7,0.024799769,19,52.19512177,376
23.85159649,2142900,2142.9,0.024802083,19,52.19512177,376
23.85159649,2143500,2143.5,0.024809028,19,52.19512177,376
23.85159649,2143700,2143.7,0.024811343,21.5,52.19512177,376
23.85159649,2144500,2144.5,0.024820602,21.5,52.19512177,376
23.85159649,2144800,2144.8,0.024824074,1.5,52.19512177,376
23.85159649,2145600,2145.6,0.024833333,1.5,52.19512177,376
23.85159649,2145800,2145.8,0.024835648,7,52.19512177,376
23.85159649,2146000,2146,0.024837963,7,52.19512177,376
23.85159649,2146600,2146.6,0.024844907,7,52.19512177,376
23.85159649,2146900,2146.9,0.02484838,0,52.19512177,376
23.85159649,2147700,2147.7,0.024857639,0,52.19512177,376
23.85159649,2147900,2147.9,0.024859954,-18.5,52.19512177,376
23.85159649,2148700,2148.7,0.024869213,-18.5,52.19512177,376
23.85159649,2149000,2149,0.024872685,-18.5,52.19512177,376
23.85159649,2149700,2149.7,0.024880787,-18.5,52.19512177,376
23.85159649,2150000,2150,0.024884259,-47.5,52.19512177,376
23.85159649,2150800,2150.8,0.024893519,-47.5,52.19512177,376
23.85159649,2151000,2151,0.024895833,-48.5,52.19512177,376
23.85159649,2151300,2151.3,0.024899306,-48.5,51.82926941,376
23.85159649,2151800,2151.8,0.024905093,-48.5,51.82926941,376
23.85159649,2151900,2151.9,0.02490625,-48.5,51.82926941,370
23.85159649,2152100,2152.1,0.024908565,-42.5,51.82926941,370
23.85159649,2152900,2152.9,0.024917824,-42.5,51.82926941,370
23.85159649,2153100,2153.1,0.024920139,-51,51.82926941,370
23.85159649,2153900,2153.9,0.024929398,-51,51.82926941,370
23.85159649,2154100,2154.1,0.024931713,-41.5,51.82926941,370
23.85159649,2154900,2154.9,0.024940972,-41.5,51.82926941,370
23.85159649,2155200,2155.2,0.024944444,-39,51.82926941,370
23.85159649,2155800,2155.8,0.024951389,-39,51.82926941,370
23.85159649,2156000,2156,0.024953704,-39,51.82926941,370
23.85159649,2156200,2156.2,0.024956019,-35.5,51.82926941,370
23.85159649,2156900,2156.9,0.02496412,-35.5,51.82926941,371
23.85159649,2157000,2157,0.024965278,-35.5,51.82926941,371
23.85159649,2157300,2157.3,0.02496875,-41.5,51.82926941,371
23.85159649,2158000,2158,0.024976852,-41.5,51.82926941,371
23.85159649,2158100,2158.1,0.024978009,-41.5,51.82926941,371
23.85159649,2158300,2158.3,0.024980324,-50.5,51.82926941,371
23.85159649,2159100,2159.1,0.024989583,-50.5,51.82926941,371
23.85159649,2160200,2160.2,0.025002315,-50.5,51.82926941,371
23.85159649,2160500,2160.5,0.025005787,-39,51.82926941,371
23.85159649,2161000,2161,0.025011574,-39,51.82926941,371
23.85159649,2161300,2161.3,0.025015046,-39,51.82926941,371
23.85159649,2161500,2161.5,0.025017361,-37,51.82926941,371
23.85159649,2162000,2162,0.025023148,-37,51.82926941,370.5
23.85159649,2162300,2162.3,0.02502662,-37,51.82926941,370.5
23.85159649,2162600,2162.6,0.025030093,-40.5,51.82926941,370.5
23.85159649,2163400,2163.4,0.025039352,-40.5,51.82926941,370.5
23.85159649,2163600,2163.6,0.025041667,-1.5,51.82926941,370.5
23.85159649,2163900,2163.9,0.025045139,-1.5,51.82926941,370.5
23.85159649,2164400,2164.4,0.025050926,-1.5,51.82926941,370.5
23.85159649,2164700,2164.7,0.025054398,-14,51.82926941,370.5
23.85159649,2165500,2165.5,0.025063657,-14,51.82926941,370.5
23.85159649,2165700,2165.7,0.025065972,-26,51.82926941,370.5
23.85159649,2166500,2166.5,0.025075231,-26,51.82926941,370.5
23.85159649,2166700,2166.7,0.025077546,-25.5,51.82926941,370.5
23.85159649,2167000,2167,0.025081019,-25.5,51.82926941,370.5
23.85159649,2167100,2167.1,0.025082176,-25.5,51.82926941,372
23.85159649,2167500,2167.5,0.025086806,-25.5,51.82926941,372
23.85159649,2167800,2167.8,0.025090278,-27.5,51.82926941,372
23.85159649,2168600,2168.6,0.025099537,-27.5,51.82926941,372
23.85159649,2168800,2168.8,0.025101852,25,51.82926941,372
23.85159649,2169600,2169.6,0.025111111,25,51.82926941,372
23.85159649,2170000,2170,0.025115741,25,51.82926941,372
23.85159649,2170700,2170.7,0.025123843,25,51.82926941,372
23.85159649,2170900,2170.9,0.025126157,21.5,51.82926941,372
23.85159649,2171700,2171.7,0.025135417,21.5,51.82926941,372
23.85159649,2171900,2171.9,0.025137731,20,51.82926941,372
23.85159649,2172100,2172.1,0.025140046,20,51.82926941,377
23.85159649,2172700,2172.7,0.025146991,20,51.82926941,377
23.85159649,2173000,2173,0.025150463,17.5,51.82926941,377
23.85159649,2173100,2173.1,0.02515162,17.5,51.82926941,377
23.85159649,2173800,2173.8,0.025159722,17.5,51.82926941,377
23.85159649,2174000,2174,0.025162037,15.5,51.82926941,377
23.85159649,2174800,2174.8,0.025171296,15.5,51.82926941,377
23.85159649,2175100,2175.1,0.025174769,0.5,51.82926941,377
23.85159649,2175900,2175.9,0.025184028,0.5,51.82926941,377
23.85159649,2176100,2176.1,0.025186343,-28,51.82926941,377
23.85159649,2176900,2176.9,0.025195602,-28,51.82926941,377
23.85159649,2177100,2177.1,0.025197917,-6,51.82926941,373
23.85159649,2177900,2177.9,0.025207176,-6,51.82926941,373
23.85159649,2178200,2178.2,0.025210648,-27.5,51.82926941,373
23.85159649,2179000,2179,0.025219907,-27.5,51.82926941,373
23.85159649,2179200,2179.2,0.025222222,3.5,51.82926941,373
23.85159649,2180000,2180,0.025231481,3.5,51.82926941,373
23.85159649,2180300,2180.3,0.025234954,-21,51.82926941,373
23.85159649,2181100,2181.1,0.025244213,-21,51.82926941,373
23.85159649,2181300,2181.3,0.025246528,-9,51.82926941,373
23.85159649,2181800,2181.8,0.025252315,-9,51.82926941,373
23.85159649,2181900,2181.9,0.025253472,-9,51.82926941,373
23.85159649,2182100,2182.1,0.025255787,-9,51.82926941,373
23.85159649,2182200,2182.2,0.025256944,-9,51.82926941,372.5
23.85159649,2183100,2183.1,0.025267361,-9,51.82926941,372.5
23.85159649,2183400,2183.4,0.025270833,-22.5,51.82926941,372.5
23.85159649,2184200,2184.2,0.025280093,-22.5,51.82926941,372.5
23.85159649,2184400,2184.4,0.025282407,6.5,51.82926941,372.5
23.85159649,2185000,2185,0.025289352,6.5,51.82926941,372.5
23.85159649,2185200,2185.2,0.025291667,6.5,51.82926941,372.5
23.85159649,2185500,2185.5,0.025295139,15,51.82926941,372.5
23.85159649,2186300,2186.3,0.025304398,15,51.82926941,372.5
23.85159649,2186500,2186.5,0.025306713,16,51.82926941,372.5
23.85159649,2187200,2187.2,0.025314815,16,51.82926941,377
23.85159649,2187300,2187.3,0.025315972,16,51.82926941,377
23.85159649,2187500,2187.5,0.025318287,13,51.82926941,377
23.85159649,2188000,2188,0.025324074,13,51.82926941,377
23.85159649,2188300,2188.3,0.025327546,13,51.82926941,377
23.85159649,2188600,2188.6,0.025331019,12,51.82926941,377
23.85159649,2189400,2189.4,0.025340278,12,51.82926941,377
23.85159649,2189600,2189.6,0.025342593,0.5,51.82926941,377
23.85159649,2190400,2190.4,0.025351852,0.5,51.82926941,377
23.85159649,2190700,2190.7,0.025355324,-19.5,51.82926941,377
23.85159649,2191100,2191.1,0.025359954,-19.5,51.82926941,377
23.85159649,2191500,2191.5,0.025364583,-19.5,51.82926941,377
23.85159649,2191700,2191.7,0.025366898,-33.5,51.82926941,377
23.85159649,2192300,2192.3,0.025373843,-33.5,51.82926941,371.5
23.85159649,2192500,2192.5,0.025376157,-33.5,51.82926941,371.5
23.85159649,2192700,2192.7,0.025378472,-24.5,51.82926941,371.5
23.85159649,2193600,2193.6,0.025388889,-24.5,51.82926941,371.5
23.85159649,2193800,2193.8,0.025391204,13,51.82926941,371.5
23.85159649,2194100,2194.1,0.025394676,13,51.82926941,371.5
23.85159649,2194700,2194.7,0.02540162,13,51.82926941,371.5
23.85159649,2194900,2194.9,0.025403935,12,51.82926941,371.5
23.85159649,2195700,2195.7,0.025413194,12,51.82926941,371.5
23.85159649,2196000,2196,0.025416667,10.5,51.82926941,371.5
23.85159649,2196800,2196.8,0.025425926,10.5,51.82926941,371.5
23.85159649,2197000,2197,0.025428241,9,51.82926941,371.5
23.85159649,2197200,2197.2,0.025430556,9,51.82926941,376.5
23.85159649,2197800,2197.8,0.0254375,9,51.82926941,376.5
23.85159649,2198000,2198,0.025439815,9,51.82926941,376.5
23.85159649,2198900,2198.9,0.025450231,9,51.82926941,376.5
23.85159649,2199100,2199.1,0.025452546,6,51.82926941,376.5
23.85159649,2199900,2199.9,0.025461806,6,51.82926941,376.5
23.85159649,2200100,2200.1,0.02546412,4.5,51.82926941,376.5
23.85159649,2200900,2200.9,0.02547338,4.5,51.82926941,376.5
23.85159649,2201000,2201,0.025474537,4.5,51.82926941,376.5
23.85159649,2201200,2201.2,0.025476852,2.5,51.82926941,376.5
23.85159649,2202000,2202,0.025486111,2.5,51.82926941,376.5
23.85159649,2202200,2202.2,0.025488426,0,51.82926941,376.5
23.85159649,2202300,2202.3,0.025489583,0,51.82926941,375.5
23.85159649,2203000,2203,0.025497685,0,51.82926941,375.5
23.85159649,2203300,2203.3,0.025501157,-0.5,51.82926941,375.5
23.85159649,2204400,2204.4,0.025513889,-0.5,51.46341705,375.5
23.85159649,2204500,2204.5,0.025515046,-3.5,51.46341705,375.5
23.85159649,2205600,2205.6,0.025527778,-1.5,51.46341705,375.5
23.85159649,2206600,2206.6,0.025539352,-2,51.46341705,375.5
23.85159649,2207700,2207.7,0.025552083,-1.5,51.46341705,375.5
23.85159649,2211800,2211.8,0.025599537,-2,51.46341705,375.5
23.85159649,2214900,2214.9,0.025635417,0,51.46341705,375.5
23.85159649,2215800,2215.8,0.025645833,0,51.46341705,375.5
23.85159649,2219100,2219.1,0.025684028,-1.5,51.46341705,375.5
23.85159649,2220100,2220.1,0.025695602,-2,51.46341705,375.5
23.85159649,2222200,2222.2,0.025719907,-3.5,51.46341705,375.5
23.85159649,2223300,2223.3,0.025732639,-4,51.46341705,375.5
23.85159649,2224300,2224.3,0.025744213,-2.5,51.46341705,375.5
23.85159649,2225300,2225.3,0.025755787,-2,51.46341705,375.5
23.85159649,2228500,2228.5,0.025792824,-1.5,51.46341705,375.5
23.85159649,2229600,2229.6,0.025805556,0,51.46341705,375.5
23.85159649,2230900,2230.9,0.025820602,0,51.46341705,375.5
23.85159649,2233800,2233.8,0.025854167,-1.5,51.46341705,375.5
23.85159649,2234800,2234.8,0.025865741,-3,51.46341705,375.5
23.85159649,2235800,2235.8,0.025877315,-3.5,51.46341705,375.5
23.85159649,2235900,2235.9,0.025878472,-3.5,51.46341705,375.5
23.85159649,2236400,2236.4,0.025884259,-3.5,51.46341705,375.5
23.85159649,2237500,2237.5,0.025896991,-3.5,51.34146881,375.5
23.85159649,2238500,2238.5,0.025908565,-3.5,51.34146881,375.5
23.85159649,2238700,2238.7,0.02591088,-3,51.34146881,375.5
23.85159649,2239000,2239,0.025914352,-3,51.34146881,375.5
23.85159649,2239500,2239.5,0.025920139,-3,51.34146881,375.5
23.85159649,2240600,2240.6,0.02593287,-3,51.34146881,375.5
23.85159649,2240700,2240.7,0.025934028,-2.5,51.34146881,375.5
23.85159649,2241600,2241.6,0.025944444,-2.5,51.34146881,375.5
23.85159649,2241900,2241.9,0.025947917,-2.5,51.34146881,375.5
23.85159649,2242600,2242.6,0.025956019,-2.5,51.34146881,375.5
23.85159649,2242800,2242.8,0.025958333,-1.5,51.34146881,375.5
23.85159649,2243700,2243.7,0.02596875,-1.5,51.34146881,375.5
23.85159649,2244700,2244.7,0.025980324,-1.5,51.34146881,375.5
23.85159649,2244900,2244.9,0.025982639,-1,51.34146881,375.5
23.85159649,2245500,2245.5,0.025989583,-1,51.34146881,375.5
23.85159649,2245600,2245.6,0.025990741,0,51.34146881,375.5
23.85159649,2245900,2245.9,0.025994213,0,51.34146881,375.5
23.85159649,2248700,2248.7,0.02602662,-2,51.34146881,375.5
23.85159649,2249800,2249.8,0.026039352,-3,51.34146881,375.5
23.85159649,2250800,2250.8,0.026050926,-3.5,51.34146881,375.5
23.85159649,2251900,2251.9,0.026063657,-3.5,51.34146881,375.5
23.85159649,2252500,2252.5,0.026070602,-3.5,51.34146881,375.5
23.85159649,2253000,2253,0.026076389,-3.5,51.34146881,375.5
23.85159649,2253500,2253.5,0.026082176,-3.5,51.34146881,375.5
23.85159649,2254500,2254.5,0.02609375,-3.5,51.21951294,375.5
23.85159649,2255700,2255.7,0.026107639,-9.5,51.21951294,375.5
23.85159649,2255900,2255.9,0.026109954,-9.5,51.21951294,375.5
23.85159649,2256500,2256.5,0.026116898,-9.5,51.21951294,375.5
23.85159649,2256600,2256.6,0.026118056,-9.5,51.21951294,374.5
23.85159649,2256700,2256.7,0.026119213,-14,51.21951294,374.5
23.85159649,2256900,2256.9,0.026121528,-14,51.21951294,374.5
23.85159649,2257500,2257.5,0.026128472,-14,51.21951294,374.5
23.85159649,2258600,2258.6,0.026141204,-14,51.21951294,374.5
23.85159649,2259000,2259,0.026145833,-14,51.21951294,374.5
23.85159649,2259600,2259.6,0.026152778,-14,51.21951294,374.5
23.85159649,2259800,2259.8,0.026155093,0,51.21951294,374.5
23.85159649,2260600,2260.6,0.026164352,0,51.21951294,374.5
23.85159649,2261600,2261.6,0.026175926,0,51.21951294,375.5
23.85159649,2261700,2261.7,0.026177083,0,51.21951294,375.5
23.85159649,2261900,2261.9,0.026179398,-3,51.21951294,375.5
23.85159649,2262000,2262,0.026180556,-3,51.21951294,375.5
23.85159649,2262800,2262.8,0.026189815,-3,51.21951294,375.5
23.85159649,2262900,2262.9,0.026190972,-18,51.21951294,375.5
23.85159649,2263900,2263.9,0.026202546,-18,51.21951294,375.5
23.85159649,2264000,2264,0.026203704,-19.5,51.21951294,375.5
23.85159649,2265000,2265,0.026215278,-19.5,51.21951294,375.5
23.85159649,2265100,2265.1,0.026216435,-31.5,51.21951294,375.5
23.85159649,2266000,2266,0.026226852,-31.5,51.21951294,375.5
23.85159649,2266100,2266.1,0.026228009,-48,51.21951294,375.5
23.85159649,2266600,2266.6,0.026233796,-48,51.21951294,370
23.85159649,2267000,2267,0.026238426,-48,51.21951294,370
23.85159649,2267200,2267.2,0.026240741,7,51.21951294,370
23.85159649,2268000,2268,0.02625,7,51.21951294,370
23.85159649,2268100,2268.1,0.026251157,7,51.21951294,370
23.85159649,2268200,2268.2,0.026252315,8.5,51.21951294,370
23.85159649,2269100,2269.1,0.026262731,8.5,51.21951294,370
23.85159649,2269300,2269.3,0.026265046,20,51.21951294,370
23.85159649,2270100,2270.1,0.026274306,20,51.21951294,370
23.85159649,2270300,2270.3,0.02627662,0,51.21951294,370
23.85159649,2271000,2271,0.026284722,0,51.21951294,370
23.85159649,2271200,2271.2,0.026287037,0,51.21951294,370
23.85159649,2271300,2271.3,0.026288194,-1.5,51.21951294,370
23.85159649,2271600,2271.6,0.026291667,-1.5,51.21951294,375.5
23.85159649,2272600,2272.6,0.026303241,-1.5,51.21951294,375.5
23.85159649,2272700,2272.7,0.026304398,-1,51.21951294,375.5
23.85159649,2273000,2273,0.02630787,-1,51.21951294,375.5
23.85159649,2274800,2274.8,0.026328704,0,51.21951294,375.5
23.85159649,2276900,2276.9,0.026353009,-0.5,51.21951294,375.5
23.85159649,2277900,2277.9,0.026364583,-1.5,51.21951294,375.5
23.85159649,2280900,2280.9,0.026399306,-1.5,51.21951294,375.5
23.85159649,2281000,2281,0.026400463,-6,51.21951294,375.5
23.85159649,2281600,2281.6,0.026407407,-6,51.0975647,375.5
23.85159649,2281700,2281.7,0.026408565,-18,51.0975647,374
23.85159649,2282100,2282.1,0.026413194,-18,51.0975647,374
23.85159649,2282600,2282.6,0.026418981,-18,51.0975647,374
23.85159649,2283700,2283.7,0.026431713,-18,51.0975647,374
23.85159649,2283800,2283.8,0.02643287,-55,51.0975647,374
23.85159649,2284000,2284,0.026435185,-55,51.0975647,374
23.85159649,2284700,2284.7,0.026443287,-55,51.0975647,374
23.85159649,2285700,2285.7,0.026454861,-55,51.0975647,374
23.85159649,2285900,2285.9,0.026457176,-68,51.0975647,374
23.85159649,2286700,2286.7,0.026466435,-68,51.0975647,368
23.85159649,2286800,2286.8,0.026467593,-68,51.0975647,368
23.85159649,2286900,2286.9,0.02646875,3,51.0975647,368
23.85159649,2287000,2287,0.026469907,3,51.0975647,368
23.85159649,2287800,2287.8,0.026479167,3,51.0975647,368
23.85159649,2288000,2288,0.026481481,13,51.0975647,368
23.85159649,2288900,2288.9,0.026491898,13,51.0975647,368
23.85159649,2289000,2289,0.026493056,12,51.0975647,368
23.85159649,2289900,2289.9,0.026503472,12,51.0975647,368
23.85159649,2290000,2290,0.02650463,12,51.0975647,368
23.85159649,2290100,2290.1,0.026505787,14.5,51.0975647,368
23.85159649,2290900,2290.9,0.026515046,14.5,51.0975647,368
23.85159649,2291600,2291.6,0.026523148,14.5,51.0975647,368
23.85159649,2291700,2291.7,0.026524306,-2.5,51.0975647,376
23.85159649,2292000,2292,0.026527778,-2.5,51.0975647,376
23.85159649,2292100,2292.1,0.026528935,-2.5,51.0975647,376
23.85159649,2293800,2293.8,0.026548611,-2,51.0975647,376
23.85159649,2296700,2296.7,0.026582176,-2,51.0975647,375.5
23.85159649,2297000,2297,0.026585648,-1.5,51.0975647,375.5
23.85159649,2298100,2298.1,0.02659838,-2,51.0975647,375.5
23.85159649,2299200,2299.2,0.026611111,-1.5,51.0975647,375.5
23.85159649,2300200,2300.2,0.026622685,-2,51.0975647,375.5
23.85159649,2302300,2302.3,0.026646991,0,51.0975647,375.5
23.85159649,2305400,2305.4,0.02668287,-1.5,51.0975647,375.5
23.85159649,2308500,2308.5,0.02671875,-2,51.0975647,375.5
23.85159649,2309500,2309.5,0.026730324,-1.5,51.0975647,375.5
23.85159649,2310600,2310.6,0.026743056,-2,51.0975647,375.5
23.85159649,2311600,2311.6,0.02675463,-1.5,51.0975647,375.5
23.85159649,2312700,2312.7,0.026767361,-2,51.0975647,375.5
23.85159649,2313700,2313.7,0.026778935,-1.5,51.0975647,375.5
23.85159649,2314700,2314.7,0.026790509,-0.5,51.0975647,375.5
23.85159649,2315800,2315.8,0.026803241,0,51.0975647,375.5
23.85159649,2317900,2317.9,0.026827546,-2,51.0975647,375.5
23.85159649,2318900,2318.9,0.02683912,-3.5,51.0975647,375.5
23.85159649,2319900,2319.9,0.026850694,-4,51.0975647,375.5
23.85159649,2320000,2320,0.026851852,-4,51.0975647,375.5
23.85159649,2320700,2320.7,0.026859954,-4,50.97560883,375
23.85159649,2320800,2320.8,0.026861111,-3.5,50.97560883,375
23.85159649,2321100,2321.1,0.026864583,-3.5,50.97560883,375
23.85159649,2321700,2321.7,0.026871528,-3.5,50.97560883,375
23.85159649,2322700,2322.7,0.026883102,-3.5,50.97560883,375
23.85159649,2323100,2323.1,0.026887731,-3.5,50.97560883,375
23.85159649,2323800,2323.8,0.026895833,-3.5,50.97560883,375
23.85159649,2324800,2324.8,0.026907407,-3.5,50.97560883,375
23.85159649,2325900,2325.9,0.026920139,-3.5,50.97560883,375
23.85159649,2326600,2326.6,0.026928241,-3.5,50.97560883,375
23.85159649,2326700,2326.7,0.026929398,-2,50.97560883,375
23.85159649,2327100,2327.1,0.026934028,-2,50.97560883,375
23.85159649,2329000,2329,0.026956019,-2,50.97560883,375
23.85159649,2329600,2329.6,0.026962963,-2,50.97560883,375
23.85159649,2329800,2329.8,0.026965278,-15.5,50.97560883,375
23.85159649,2330700,2330.7,0.026975694,-15.5,50.97560883,375
23.85159649,2331700,2331.7,0.026987269,-15.5,50.97560883,375
23.85159649,2331900,2331.9,0.026989583,-22,50.97560883,375
23.85159649,2332100,2332.1,0.026991898,-22,50.97560883,375
23.85159649,2332800,2332.8,0.027,-22,50.97560883,375
23.85159649,2332900,2332.9,0.027001157,0.5,50.97560883,375
23.85159649,2333900,2333.9,0.027012731,0.5,50.97560883,375
23.85159649,2334000,2334,0.027013889,-3,50.97560883,375
23.85159649,2334900,2334.9,0.027024306,-3,50.97560883,375
23.85159649,2335000,2335,0.027025463,-6.5,50.97560883,375
23.85159649,2335800,2335.8,0.027034722,-6.5,50.97560883,375
23.85159649,2336000,2336,0.027037037,-6.5,50.97560883,375
23.85159649,2336100,2336.1,0.027038194,-3,50.97560883,375
23.85159649,2337000,2337,0.027048611,-3,50.97560883,375
23.85159649,2337100,2337.1,0.027049769,-19.5,50.97560883,375
23.85159649,2338100,2338.1,0.027061343,-34.5,50.97560883,375
23.85159649,2339100,2339.1,0.027072917,-34.5,50.97560883,375
23.85159649,2339200,2339.2,0.027074074,-46.5,50.97560883,375
23.85159649,2339700,2339.7,0.027079861,-46.5,50.97560883,370.5
23.85159649,2340100,2340.1,0.027084491,-46.5,50.97560883,370.5
23.85159649,2340200,2340.2,0.027085648,-39,50.97560883,370.5
23.85159649,2340900,2340.9,0.02709375,-39,50.97560883,370.5
23.85159649,2341200,2341.2,0.027097222,-39,50.97560883,370.5
23.85159649,2341300,2341.3,0.02709838,-41,50.97560883,370.5
23.85159649,2342200,2342.2,0.027108796,-41,50.97560883,370.5
23.85159649,2342300,2342.3,0.027109954,15,50.97560883,370.5
23.85159649,2343300,2343.3,0.027121528,15,50.97560883,370.5
23.85159649,2344100,2344.1,0.027130787,15,50.97560883,370.5
23.85159649,2344300,2344.3,0.027133102,15,50.97560883,370.5
23.85159649,2344400,2344.4,0.027134259,13.5,50.97560883,370.5
23.85159649,2344800,2344.8,0.027138889,13.5,50.97560883,376.5
23.85159649,2345300,2345.3,0.027144676,13.5,50.97560883,376.5
23.85159649,2345400,2345.4,0.027145833,12,50.97560883,376.5
23.85159649,2346400,2346.4,0.027157407,12,50.97560883,376.5
23.85159649,2346500,2346.5,0.027158565,8.5,50.97560883,376.5
23.85159649,2346900,2346.9,0.027163194,8.5,50.97560883,376.5
23.85159649,2347400,2347.4,0.027168981,8.5,50.97560883,376.5
23.85159649,2347500,2347.5,0.027170139,7,50.97560883,376.5
23.85159649,2348500,2348.5,0.027181713,4,50.97560883,376.5
23.85159649,2349500,2349.5,0.027193287,4,50.97560883,376.5
23.85159649,2349800,2349.8,0.027196759,4,50.97560883,376
23.85159649,2350000,2350,0.027199074,4,50.97560883,376
23.85159649,2350500,2350.5,0.027204861,4,50.97560883,376
23.85159649,2350600,2350.6,0.027206019,1,50.97560883,376
23.85159649,2351600,2351.6,0.027217593,1,50.97560883,376
23.85159649,2351700,2351.7,0.02721875,-15.5,50.97560883,376
23.85159649,2352600,2352.6,0.027229167,-15.5,50.97560883,376
23.85159649,2352700,2352.7,0.027230324,-24.5,50.97560883,376
23.85159649,2352900,2352.9,0.027232639,-24.5,50.97560883,376
23.85159649,2353700,2353.7,0.027241898,-14,50.97560883,376
23.85159649,2354700,2354.7,0.027253472,-14,50.97560883,376
23.85159649,2354800,2354.8,0.02725463,-1,50.97560883,376
23.85159649,2354900,2354.9,0.027255787,-1,50.97560883,374
23.85159649,2355700,2355.7,0.027265046,-1,50.97560883,374
23.85159649,2355800,2355.8,0.027266204,3.5,50.97560883,374
23.85159649,2356800,2356.8,0.027277778,3.5,50.97560883,374
29.55439892,0,0,0,-79.5,90.85366058,375
29.55439892,800,0.8,9.25926E-06,-79.5,90.85366058,375
29.55439892,1800,1.8,2.08333E-05,-79.5,90.85366058,375
29.55439892,2000,2,2.31481E-05,-77,90.85366058,375
29.55439892,2900,2.9,3.35648E-05,-77,90.85366058,375
29.55439892,3000,3,3.47222E-05,-79,90.85366058,375
29.55439892,3900,3.9,4.51389E-05,-79,90.85366058,375
29.55439892,4100,4.1,4.74537E-05,-78.5,90.85366058,375
29.55439892,4700,4.7,5.43981E-05,-78.5,90.85366058,373
29.55439892,4900,4.9,5.6713E-05,-78.5,90.85366058,373
